X,Y,hash,number,street,unit,city,district,region,postcode,id
-78.3061975,41.534229,aec73d5dad77e247,,,,,,,,"2726"
-78.3054513,41.5342181,2aaf3f32f9b4d7a1,"150",WEOWNIT RD,,,,,,"4725"
-78.3065592,41.5341803,6336e89087966df8,,,,,,,,"1724"
-78.3159406,41.5341317,f5edebf01283d1b7,,,,,,,,
-78.3067278,41.5341433,1ea4a11e548693cc,,,,,,,,
-78.3058366,41.534134,9216da35794ed602,"151",WEOWNIT RD,,,,,,"3722"
-78.3085595,41.5341159,cf576609ab2e2597,"3447",RICH VALLEY RD,,,,,,"5772"
-78.3156718,41.5340764,ba2e4d3210064fce,"3729",RICH VALLEY RD,,,,,,"6732"
-78.3079618,41.5341076,86a4176fb5549913,,,,,,,,
-78.2770764,41.5342512,bfd3dcfcbf2d2179,,,,,,,,
-78.2773267,41.5342421,353be323eceb129b,,,,,,,,
-78.2390008,41.5343385,58ed8e66af9834cf,,,,,,,,
-78.3094299,41.5340031,c1cd2d0c1948e569,"3483",RICH VALLEY RD,,,,,,"3638"
-78.2389106,41.5343141,3bba09c006a5d27c,"2031",PLANK ROAD HOLW,,,,,,"6648"
-78.3057328,41.5340022,fa85a88ba35b31b2,"143",WEOWNIT RD,,,,,,"3657"
-78.2771227,41.5341213,62db312581f991a8,,,,,,,,"1687"
-78.3194398,41.5338676,1e0caf39d69743a9,,,,,,,,
-78.3158975,41.5338709,dac33a8b998e1f13,,,,,,,,
-78.3072664,41.5339071,8b74a4c1caa10058,,,,,,,,
-78.3160179,41.5338292,8b90eafe0a2e440f,,,,,,,,
-78.3192882,41.5338047,d2b3757acdf59fe2,,,,,,,,
-78.2382088,41.5341598,5dd735124404274d,,,,,,,,
-78.3103501,41.533778,632da726f0960ebd,"3519",RICH VALLEY RD,,,,,,"0680"
-78.3085047,41.5337357,12cda813419defcb,,,,,,,,
-78.3093198,41.5337016,de444d07cc8f045d,,,,,,,,
-78.3117079,41.533677,c67601e86c1b8173,"3573",RICH VALLEY RD,,,,,,"7516"
-78.2769591,41.5337681,bf4b94191c926a6f,,,,,,,,
-78.3115268,41.5335585,604b848d5340caa5,,,,,,,,
-78.2381058,41.5338772,c5ac31e96ce11d00,"2046",PLANK ROAD HOLW,,,,,,"8562"
-78.3161889,41.533421,ae94265fe16baa6b,,,,,,,,"4488"
-78.3108763,41.5334397,fdb7247a6e97f6d2,"3543",RICH VALLEY RD,,,,,,"9448"
-78.2380784,41.5337247,25cce80209db4acd,,,,,,,,
-78.3109909,41.5333299,68b0eae806f0e030,,,,,,,,
-78.3109489,41.5332881,e420d0fc7fb3111a,,,,,,,,
-78.2648783,41.5334949,66949373f51aca1e,"500",DODGE HOLLOW RD,,,,,,"5432"
-78.3059945,41.5332921,da80d8062da59925,,,,,,,,
-78.2873427,41.5333435,4ea56e93621e8028,"2506",RICH VALLEY RD,,,,,,"3480"
-78.3105532,41.5332205,67c766e9a230d1da,,,,,,,,
-78.2872239,41.5332935,bd9f7994e6c822d8,,,,,,,,
-78.3062233,41.5331526,bdedabf099432aa2,,,,,,,,
-78.2902387,41.5332118,43bb7ca6922b4170,"2611",RICH VALLEY RD,,,,,,"5396"
-78.3103384,41.5330707,8ae4db0e49faed7f,,,,,,,,
-78.3104344,41.533039,d7a464d0e8636435,,,,,,,,
-78.3105765,41.5329956,02d6662cd398a8e7,,,,,,,,
-78.3104471,41.5329148,7d43c3ae9d99c876,,,,,,,,
-78.3105845,41.5329076,c92e76933468fd20,,,,,,,,
-78.2380808,41.5332197,073fbd9ba45110ef,"1992",PLANK ROAD HOLW,,,,,,"8278"
-78.2899518,41.5328305,9b0968802c9f160d,,,,,,,,"6262"
-78.2379497,41.5329756,509b022154918e39,,,,,,,,
-78.2378968,41.5328298,6f7ccef69a3f7e5b,"1964",PLANK ROAD HOLW,,,,,,"9123"
-78.2383052,41.5327293,9471823a3eaf7434,,,,,,,,
-78.287468,41.5324865,1f0411ee959809fd,"2502",RICH VALLEY RD,,,,,,"3049"
-78.2868542,41.532467,45cbb63aff448c66,,,,,,,,
-78.2375311,41.5325941,61050aad0b216980,,,,,,,,
-78.2866767,41.5323574,7779ac1fb30434b7,,,,,,,,"5064"
-78.2754578,41.5323953,d4d44219809ea469,,,,,,,,
-78.2751208,41.5323842,86129c82e7704ada,,,,,,,,"7023"
-78.2891884,41.5322659,3d590daaea766976,"37",CLEAR CREEK RD,,,,,,"8071"
-78.2382389,41.5324681,f078d8db7e6f5d38,"1949",PLANK ROAD HOLW,,,,,,"8020"
-78.2389384,41.5323376,0f646af090412ef7,,,,,,,,
-78.2380472,41.5323321,f21fdc8506d5a8d8,"1935",PLANK ROAD HOLW,,,,,,"8975"
-78.2391339,41.5323097,73a206bc5ea5c638,"1881",PLANK ROAD HOLW,,,,,,"5985"
-78.2889086,41.5320654,48084e54a301c749,,,,,,,,
-78.2754409,41.532025,2a7db6d8f13bc29b,"260",ROUTE 46,,,,,,"6940"
-78.2174918,41.5322704,1d5a50e6b379194a,"96",STONEY BROOK RD,,,,,,"5900"
-78.288161,41.5317969,0ae1462fbd87027f,"2495",RICH VALLEY RD,,,,,,"1854"
-78.2878248,41.5317882,57b3261acdb1bec2,"2485",RICH VALLEY RD,,,,,,"2844"
-78.2378098,41.5319338,9500e1365e70c2d4,,,,,,,,"9841"
-78.2127124,41.5320046,bb4718af5a94cd82,,,,,,,,
-78.2382999,41.5318659,626f94e185818642,,,,,,,,"8708"
-78.289819,41.5316199,654c7fa72e8cb054,"83",CLEAR CREEK RD,,,,,,"7708"
-78.2127624,41.5319206,ca6f3410138ff434,,,,,,,,
-78.2883072,41.5315864,61d60da3799c2b39,,,,,,,,
-78.212826,41.5318351,34fd829d7b390b5a,"239",DRUM RD,,,,,,"7783"
-78.2645964,41.5314591,76167f148b319383,"278",DODGE HOLLOW RD,,,,,,"6608"
-78.2896334,41.5313175,776dd222c528a631,,,,,,,,
-78.238023,41.5315427,55a5dd708a05d567,,,,,,,,
-78.2902736,41.531297,5abda9546481ae3f,"113",CLEAR CREEK RD,,,,,,"5676"
-78.2896073,41.5312678,bf3af14cfb16148a,,,,,,,,
-78.2130118,41.531597,576145f86b6d486d,"227",DRUM RD,,,,,,"7635"
-78.2128506,41.5315708,d1c7d5f90e7d360e,"225",DRUM RD,,,,,,"7674"
-78.2907131,41.531176,70cd2044e98cd326,"133",CLEAR CREEK RD,,,,,,"4652"
-78.2132951,41.5313315,5803651db54fbfa8,"207",DRUM RD,,,,,,"6555"
-78.2131174,41.5312977,07dd8b320cfc2f5e,"205",DRUM RD,,,,,,"7504"
-78.2129443,41.5312943,43c2e650603ee34e,"203",DRUM RD,,,,,,"7544"
-78.3868287,41.5304467,cd222dafe9328e7e,"3050",BOBBYS RUN RD,,,,,,"1543"
-78.291854,41.5308997,96c082ef804300b1,"189",CLEAR CREEK RD,,,,,,"1542"
-78.2905426,41.5308526,4a555cb457e87849,,,,,,,,
-78.2923276,41.5307811,f4adac6ac7f6f2bc,"215",CLEAR CREEK RD,,,,,,"0418"
-78.2935778,41.5307576,82e368edad4b7eaf,"277",CLEAR CREEK RD,,,,,,"6477"
-78.2132888,41.5310946,bbca420ebb9a3c55,"191",DRUM RD,,,,,,"6456"
-78.2130699,41.531074,e6efca08a1035741,"189",DRUM RD,,,,,,"7416"
-78.2129217,41.5310512,23365d3e76f31403,"187",DRUM RD,,,,,,"7455"
-78.2928523,41.5305461,8a7cab13eb3d9af9,"245",CLEAR CREEK RD,,,,,,"8379"
-78.2946847,41.5305143,2c0c50d5968f59eb,"331",CLEAR CREEK RD,,,,,,"3368"
-78.2133785,41.5308235,f6506974a6ffe817,"167",DRUM RD,,,,,,"6337"
-78.2943914,41.5304658,218743b37a5af91d,,,,,,,,
-78.2132072,41.5307825,5da985220e159de7,"165",DRUM RD,,,,,,"6375"
-78.2877903,41.5304406,4bf395485e9e52eb,,,,,,,,
-78.2747178,41.5304876,82f8ad23764bc2d0,,,,,,,,
-78.2130736,41.5307438,4a45ebe5f40a058b,"163",DRUM RD,,,,,,"7314"
-78.2747891,41.530458,68d4b238ecd8358a,,,,,,,,
-78.2938407,41.5303587,0e1769025a182881,,,,,,,,
-78.2972042,41.5303378,f39c84123c0fea6d,"353",CLEAR CREEK RD,,,,,,"6372"
-78.2925458,41.5303488,f565eaf187637e5b,,,,,,,,
-78.2873534,41.5303143,8fcdb5651ec890f4,"2361",RICH VALLEY RD,,,,,,"3370"
-78.213192,41.5306042,d846a9df749659f1,"153",DRUM RD,,,,,,"6289"
-78.2750556,41.5302802,42d9cedb0e0fc3c1,,,,,,,,
-78.2747127,41.5302412,21b5da4cc65ee4f2,,,,,,,,
-78.2940727,41.5301475,f36740dc257814ee,,,,,,,,
-78.2132591,41.5304686,596063499e290e72,"143",DRUM RD,,,,,,"6264"
-78.2944605,41.5300223,fd2549404a28b0d7,,,,,,,,
-78.3024256,41.5299824,4f7a6f5d6732529f,,,,,,,,"2240"
-78.2972347,41.529994,986bb3d918c696ad,,,,,,,,
-78.2133305,41.5303568,ff7da94c71112f54,"133",DRUM RD,,,,,,"6240"
-78.2867295,41.5300303,df867fb46f230749,"2357",RICH VALLEY RD,,,,,,"5149"
-78.2970708,41.5299802,62df07ae91c24cd6,,,,,,,,
-78.3032989,41.5298906,dd3764ded11a4772,"734",CLEAR CREEK RD,,,,,,"0107"
-78.3016485,41.5298691,6c88706a98d24a94,,,,,,,,
-78.2134087,41.5301958,9ea667d28eee51f2,"121",DRUM RD,,,,,,"6124"
-78.2863467,41.5298635,4e5d61c52f39bde3,"2353",RICH VALLEY RD,,,,,,"6143"
-78.2747918,41.5298968,913a06b6ce07591e,,,,,,,,
-78.2134523,41.5301027,1f0e3fd669769f28,"115",DRUM RD,,,,,,"6100"
-78.2862233,41.5297763,5ce966b09e545cb6,,,,,,,,
-78.2383135,41.5299669,68228b85258d20c1,,,,,,,,"8009"
-78.2746511,41.5297764,ead627bbb203cf06,"74",ROUTE 46,,,,,,"8058"
-78.3029862,41.5296163,ae71c5a5e4f66749,"793",CLEAR CREEK RD,,,,,,"0097"
-78.2648367,41.5297386,386cd85d1a35fa9f,"1372",RICH VALLEY RD,,,,,,"5035"
-78.2378918,41.5298356,450885a46349921a,"1783",PLANK ROAD HOLW,,,,,,"9014"
-78.2832465,41.5296032,35293201bc1664b4,"2260",RICH VALLEY RD,,,,,,"4093"
-78.3027757,41.5294759,4370a270a1d2cce3,,,,,,,,
-78.2135676,41.5298661,d0544384c8d01383,,,,,,,,"5072"
-78.3028809,41.5294709,e71129d61abe8635,,,,,,,,
-78.3026855,41.5294284,8b7c651a8052a17f,,,,,,,,
-78.274414,41.5295572,f8b29a49b8b3a1bf,,,,,,,,"9010"
-78.2956608,41.5293822,e613a51a5adca592,"349",CLEAR CREEK RD,,,,,,"0997"
-78.2752554,41.5294502,782c96b60e3758ff,,,,,,,,
-78.2742897,41.5294503,3dd954aaeac6b5c4,"44",ROUTE 46,,,,,,"9956"
-78.2861722,41.5293882,63f62ffd0fa9e747,,,,,,,,
-78.2753897,41.5293023,c25cc746eb3a3266,,LOCKWOOD RD,,,,,,"6941"
-78.2137054,41.5295245,fc5029481cb42c39,,,,,,,,
-78.2137442,41.5294922,3b7af8fd76edbfb6,,,,,,,,
-78.2865832,41.5290749,c955da716d89d289,,,,,,,,"5884"
-78.2853737,41.5289992,d52d7c233c0cbc6b,"2335",RICH VALLEY RD,,,,,,"9811"
-78.2355284,41.5290589,8f2d8e65d9c4f361,,,,,,,,"5766"
-78.2844602,41.5288347,7b2f97632a193774,"2289",RICH VALLEY RD,,,,,,"1765"
-78.2841425,41.5287768,206c35da566c4cae,,,,,,,,
-78.2656064,41.5287025,6cce7c2d1341746f,"167",DODGE HOLLOW RD,,,,,,"3627"
-78.2800776,41.5285465,1064e14944b77257,"2118",RICH VALLEY RD,,,,,,"3664"
-78.2815984,41.5285252,f531df2bb4f305b2,"2177",RICH VALLEY RD,,,,,,"9644"
-78.2811075,41.5284879,0d53ab4267195de5,,,,,,,,"0682"
-78.2523939,41.528538,e3ac958f2c0d8088,"568",EDDIES RUN RD,,,,,,"9549"
-78.2287396,41.5284528,f326f7bac05448ec,,,,,,,,
-78.2818209,41.5282047,0184278f1d3094c8,,,,,,,,
-78.2154736,41.5284558,3cfeab19d8ae9b45,,,,,,,,
-78.2283127,41.5283588,c0ea51ff2328684f,"1068",BRITTON RD,,,,,,"5439"
-78.2289244,41.5283187,d40ae91cb1d38e54,,,,,,,,"3468"
-78.2798972,41.5280789,9cfc484c750de270,"2107",RICH VALLEY RD,,,,,,"4417"
-78.2157764,41.5283484,e916e945293dc5d1,,,,,,,,
-78.2805041,41.5280285,a083aac385c5ba27,"2131",RICH VALLEY RD,,,,,,"2445"
-78.2156286,41.5282819,05fe88e2beb7fdc6,"77",STONEY BROOK RD,,,,,,"0404"
-78.2790816,41.527999,affdc7dc996fa7e5,"2077",RICH VALLEY RD,,,,,,"6434"
-78.2775029,41.5280013,20131105f1a0feda,"2013",RICH VALLEY RD,,,,,,"0464"
-78.2287621,41.5281468,49baf0cff139a39a,,,,,,,,"4411"
-78.2771911,41.5279291,1a2e24e1011dff53,"1999",RICH VALLEY RD,,,,,,"1451"
-78.2799671,41.5278881,58ec6ed929a5dc8d,,,,,,,,
-78.2780167,41.5278848,ed55d180d305f84a,"2033",RICH VALLEY RD,,,,,,"9420"
-78.27649,41.5278622,d17a9451a700b46d,"25",SUNRISE ACRES RD,,,,,,"3349"
-78.2158839,41.5281042,1b5263cf132bbdab,,,,,,,,
-78.2290514,41.5280296,3f53d5413a51d310,,,,,,,,
-78.2807574,41.5277966,12301f49a279477a,,,,,,,,
-78.2791532,41.5277698,c290555864dbe82a,,,,,,,,
-78.2832596,41.5277443,f3f41e02433795ae,"2235",RICH VALLEY RD,,,,,,"4395"
-78.2781314,41.5277355,2b87cb6be47a8ce2,,,,,,,,
-78.2788234,41.5277293,95aa76491c8677cb,"2067",RICH VALLEY RD,,,,,,"7304"
-78.2772003,41.5276837,842e167cbebb884d,,,,,,,,
-78.2835066,41.5276461,7751f626684660f9,,,,,,,,
-78.2782377,41.5276096,c790b595ec628ac1,,,,,,,,
-78.2832134,41.5275839,360ade459c8e0fcf,,,,,,,,
-78.2762263,41.5275801,5f04b601872b1412,,,,,,,,
-78.2838016,41.5275394,f8a30e4469deeaaa,,,,,,,,
-78.2790989,41.5274914,9b6d3a2124809f48,,,,,,,,
-78.2756806,41.5274731,35106166e0f97deb,,,,,,,,
-78.276642,41.5274244,3fcba7b94f05e138,"59",SUNRISE ACRES RD,,,,,,"3203"
-78.2832533,41.5273833,263dfb05917c0ae8,,,,,,,,
-78.2719486,41.5274182,e8475596cfe2d41a,"1749",RICH VALLEY RD,,,,,,"5282"
-78.2789941,41.5273622,6e76116f727b9da6,,,,,,,,
-78.2755044,41.5273347,82450009e348dc84,,,,,,,,
-78.2693963,41.5273508,3181c86c13843704,"1650",RICH VALLEY RD,,,,,,"2189"
-78.2751075,41.5273135,7de17ed1382b7784,,,,,,,,
-78.2177535,41.5275002,211d7f58b7b466ed,"251",STONEY BROOK RD,,,,,,"4126"
-78.2761875,41.5272447,935a10399a59f9a6,"109",SUNRISE ACRES RD,,,,,,"4126"
-78.2685985,41.5272541,af1cb21f04db526c,"1616",RICH VALLEY RD,,,,,,"5105"
-78.2758575,41.5271796,dae856c591c7976d,"127",SUNRISE ACRES RD,,,,,,"5114"
-78.2658524,41.527221,3d734408e9a5e448,,,,,,,,
-78.2753811,41.5271645,0721ae4b2202c30e,"151",SUNRISE ACRES RD,,,,,,"6143"
-78.2658013,41.5271986,633649de2902d7ef,,,,,,,,
-78.3023461,41.5269369,5c0c84d0a75f12a4,,,,,,,,
-78.274992,41.5270586,bccd9ab8011b7946,"173",SUNRISE ACRES RD,,,,,,"7059"
-78.2670317,41.5270937,95659b83456fc77d,,,,,,,,"9039"
-78.2489881,41.5271463,b46938b22315a2d5,,,,,,,,
-78.2491998,41.527141,0812d380523c0286,,,,,,,,
-78.2773121,41.5269979,6e020ce170775018,"72",SUNRISE ACRES RD,,,,,,"1017"
-78.265731,41.5270503,8c6742f7d08c5ed4,,,,,,,,
-78.2729086,41.5269808,fa4ddf1cd62a9021,,,,,,,,
-78.301535,41.5268417,cb78d05d442bc5ee,"496",PINE WOODS DR,,,,,,"4086"
-78.2710565,41.5269308,93141f53640eb79e,"1681",RICH VALLEY RD,,,,,,"8024"
-78.217331,41.5271587,fae1252a9c79ce0a,"215",STONEY BROOK RD,,,,,,"5044"
-78.3067395,41.5267497,0fad16b30091bd46,,,,,,,,
-78.2774145,41.5268785,bc2b8cbbb22e8116,,,,,,,,
-78.2654448,41.5269172,077b2b93ae85710a,"1462",RICH VALLEY RD,,,,,,"3062"
-78.2766428,41.526787,e6aad4a72cb9df18,"94",SUNRISE ACRES RD,,,,,,"2999"
-78.266479,41.5268325,53616cda0b2fc10e,"1528",RICH VALLEY RD,,,,,,"0989"
-78.2759463,41.5266627,d03485ecc7e929f8,"130",SUNRISE ACRES RD,,,,,,"4995"
-78.270662,41.5266643,fc39d79472cdf30a,,,,,,,,
-78.2756155,41.5266291,16ee0ac328e78586,"146",SUNRISE ACRES RD,,,,,,"5984"
-78.3023698,41.5265031,232942d7a3607950,"392",PINE WOODS DR,,,,,,"2953"
-78.3071774,41.5264479,ddf19dab91eb4b77,,,,,,,,
-78.3067156,41.5264131,92ba3aae53daddf8,,,,,,,,"0961"
-78.2749414,41.5265251,940393bd3813ec18,"182",SUNRISE ACRES RD,,,,,,"7960"
-78.2637566,41.5265705,6471e9a315716e1b,"1368",RICH VALLEY RD,,,,,,"8829"
-78.3079502,41.5263541,2f0623e67266f244,,,,,,,,
-78.2768347,41.5264976,bc54c1360deb5693,,,,,,,,
-78.2278862,41.5266945,8cfbb40d4796ceb0,"951",BRITTON RD,,,,,,"6848"
-78.27453,41.5264606,e18d0d484535e5c8,"204",SUNRISE ACRES RD,,,,,,"8877"
-78.2755692,41.5263843,64b4c69544e1efc1,,,,,,,,
-78.3071845,41.5262066,2b41c300f5fe960e,,,,,,,,
-78.2740967,41.5263517,0e02de088667f2ba,"234",SUNRISE ACRES RD,,,,,,"9893"
-78.2665978,41.5263537,6d1f5d14f9641bf5,"1529",RICH VALLEY RD,,,,,,"0842"
-78.2648118,41.5263277,9804e43e2f5d8222,,,,,,,,
-78.2524823,41.5263105,550a4f28a65aed4e,"412",EDDIES RUN RD,,,,,,"9718"
-78.2646932,41.5262517,ebb78d65bcf2a72f,,,,,,,,"5778"
-78.3074448,41.5260109,93e7fe780e744b62,,,,,,,,
-78.2644974,41.526208,8d8bf50adad906c7,,,,,,,,
-78.2643321,41.5261777,733c4f3cf7f42e5f,"1434",RICH VALLEY RD,,,,,,"6765"
-78.2641973,41.5261433,859f8bb774ab8c56,,,,,,,,"7704"
-78.2642595,41.5261332,4033e707cf7fc9be,,,,,,,,
-78.3077826,41.5259252,a7a69814cb51d82c,,,,,,,,
-78.3111176,41.5259078,ed49f27139600564,"1260",CLEAR CREEK RD,,,,,,"8753"
-78.2488714,41.5261715,7b0aa086bcb1e478,,,,,,,,
-78.2627335,41.5261087,d7eddddfa18c8948,"1364",RICH VALLEY RD,,,,,,"1702"
-78.2657688,41.5260752,1658063bb73205d1,,,,,,,,
-78.2641603,41.5260754,5655ea3af69264ce,,,,,,,,"7711"
-78.2651899,41.5260286,370bad524d9a9ea9,"1469",RICH VALLEY RD,,,,,,"4730"
-78.3077144,41.5257962,92aa8fead3a2fb60,"1045",CLEAR CREEK RD,,,,,,"7689"
-78.3086846,41.5257578,3aac0eb1850a73d9,"1191",CLEAR CREEK RD,,,,,,"5627"
-78.2272052,41.5260968,207d8538f22846fd,"902",BRITTON RD,,,,,,"8636"
-78.2653879,41.5258809,746107cf45bc0028,,,,,,,,
-78.309062,41.5256567,860698f81756ba9b,"1209",CLEAR CREEK RD,,,,,,"4624"
-78.3084473,41.5256445,a25155eea7c5f670,,,,,,,,
-78.3041848,41.5255339,d314ab1d71bb7d9a,"324",PINE WOODS DR,,,,,,"7558"
-78.2524533,41.5257523,5258ae45bab7a962,,,,,,,,"9528"
-78.3090693,41.5254753,"8161173515910e61",,,,,,,,
-78.2648432,41.5256716,eda41f96dd0667ce,"1403",RICH VALLEY RD,,,,,,"5527"
-78.3090298,41.5254423,cde3308ef43df83e,,,,,,,,
-78.238339,41.5257169,1f6c175de0f8f246,,,,,,,,"7584"
-78.2638395,41.5255882,a214b681b4d91313,"1399",RICH VALLEY RD,,,,,,"8504"
-78.2646961,41.5255668,b76b28cb2009dd2e,,,,,,,,
-78.2524423,41.525524,e1ebe2b2a8728b84,"358",EDDIES RUN RD,,,,,,"9429"
-78.2719205,41.5254005,c3591dc6e1b7bcb1,"363",SUNRISE ACRES RD,,,,,,"5488"
-78.3096895,41.5252102,555d21695172510e,"1253",CLEAR CREEK RD,,,,,,"2448"
-78.3090293,41.525133,f87c98c7ed1d9ddb,"1231",CLEAR CREEK RD,,,,,,"4425"
-78.3100282,41.5250823,23e694e630dff2d8,"1273",CLEAR CREEK RD,,,,,,"1453"
-78.3103622,41.5250359,30d70987c417f2c8,"1289",CLEAR CREEK RD,,,,,,"0461"
-78.3087928,41.5250404,e7177aa8851cc6cf,,,,,,,,
-78.2720692,41.5251787,f340df1cbc320d45,,,,,,,,
-78.2361888,41.5253336,0de4e088e6859f37,,,,,,,,
-78.2144129,41.5254173,59f1cbe9f1a8617e,,,,,,,,"3430"
-78.3087334,41.5249825,fb4c329b982ac64a,,,,,,,,
-78.3098642,41.5248756,d93b1f37d5e988ca,,,,,,,,
-78.3107392,41.5248364,f2add7727e3231a6,"1313",CLEAR CREEK RD,,,,,,"9354"
-78.2142507,41.5252531,b3a8b347183d6e6b,"1284",SIZERVILLE RD,,,,,,"3384"
-78.2522301,41.5250617,22935031d576c6c1,,,,,,,,
-78.2524465,41.525049,ef87b691fe244bd6,,,,,,,,
-78.3109427,41.5247287,d87c9b11239d48a3,"1327",CLEAR CREEK RD,,,,,,"9300"
-78.2523546,41.5249428,dd91827d5c27d89d,"320",EDDIES RUN RD,,,,,,"9248"
-78.3111812,41.524491,313ad8dcf7d478e7,"1345",CLEAR CREEK RD,,,,,,"8232"
-78.3114278,41.524449,07f85104b79db22d,"1359",CLEAR CREEK RD,,,,,,"7260"
-78.3076183,41.5244586,73bce57c3c85cb73,,,,,,,,
-78.2363788,41.5247502,cce7400147eb5a50,"1391",PLANK ROAD HOLW,,,,,,"3129"
-78.2601218,41.5245696,87d4cd1348a20c9c,,,,,,,,
-78.2365798,41.5246667,bdda7c6052c183eb,,,,,,,,
-78.3106524,41.5243021,1500409d6b2b1ce4,"1335",CLEAR CREEK RD,,,,,,"9185"
-78.2599585,41.524534,89d48702e25df60d,"1238",RICH VALLEY RD,,,,,,"8165"
-78.3066673,41.5243051,68bd868c57bf644e,"15",TURKEYFOOT DR,,,,,,"0174"
-78.3105451,41.5241653,"7045411073676527",,,,,,,,
-78.3109273,41.524092,09d38343821e49a8,,,,,,,,
-78.307549,41.5239568,8477116b8853ecf9,"79",TURKEYFOOT DR,,,,,,"8032"
-78.2131412,41.5243484,6f5e5e9d884d8b79,,,,,,,,"6081"
-78.2591134,41.5239842,50c8ca35d2c2bb84,"1192",RICH VALLEY RD,,,,,,"0994"
-78.2362993,41.5239914,2aaaa6006e4b2d80,,,,,,,,
-78.2140607,41.5240645,17d4863c8c72fdf1,"45",SALT RUN RD,,,,,,"4930"
-78.2361931,41.5238947,b4816890f797e114,"1333",PLANK ROAD HOLW,,,,,,"3868"
-78.2618707,41.5237646,b89ebdbb362a7b9d,,,,,,,,
-78.2585847,41.523735,4c0485efee3bf13b,"1168",RICH VALLEY RD,,,,,,"2835"
-78.2361399,41.5237097,49ae1878f019cc35,"1317",PLANK ROAD HOLW,,,,,,"3881"
-78.2582677,41.5235839,a6c1be85ab147e8e,,,,,,,,
-78.2619296,41.5235629,32defbe9591b806c,,,,,,,,
-78.2582989,41.5235364,700c004996d2ca74,"1152",RICH VALLEY RD,,,,,,"3718"
-78.2578058,41.5232276,d6295511f4580fc5,,,,,,,,
-78.2131285,41.5233591,bea0f0887bbdcb77,,,,,,,,"6685"
-78.3143994,41.5228273,924cc60166cea198,"1545",CLEAR CREEK RD,,,,,,"9652"
-78.3140974,41.522753,139bc637a736a7eb,,,,,,,,
-78.3150479,41.5227065,b19fef4bb8ec948a,"1587",CLEAR CREEK RD,,,,,,"7577"
-78.2138093,41.5230816,f19215fbca471e37,"286",NICKLER RD,,,,,,"4595"
-78.2142877,41.5229754,fb7340f2681437db,"285",NICKLER RD,,,,,,"3561"
-78.3155595,41.522518,54c5d100065fb77c,"1615",CLEAR CREEK RD,,,,,,"6531"
-78.2137736,41.5228864,438a63739c5f15ff,"272",NICKLER RD,,,,,,"5407"
-78.2141682,41.5228442,3e09ea51987af1ed,"275",NICKLER RD,,,,,,"3496"
-78.2581853,41.5226498,50ac5071a7733fa1,,,,,,,,
-78.2149948,41.522794,c006019b6d5dac9b,,,,,,,,
-78.214995,41.5227939,1d164c6dc7749181,,,,,,,,
-78.2137517,41.5227962,7b14e1d8c810bcf9,"266",NICKLER RD,,,,,,"5414"
-78.2134447,41.5227687,98477561128c032b,,,,,,,,
-78.2149689,41.5227439,29182241c53b6f01,,,,,,,,
-78.2142342,41.5227293,d52e0bccc9bd4009,"269",NICKLER RD,,,,,,"3472"
-78.2136731,41.5227202,f6b5fd56f848e1f0,"260",NICKLER RD,,,,,,"5431"
-78.214827,41.5227033,0ad58e809cfce983,,,,,,,,
-78.2590059,41.5224773,f1844b61ebc42cfa,,,,,,,,
-78.2581034,41.5224611,5cb5ee10b91ac965,,,,,,,,
-78.2136659,41.5226264,3220bb959250d4e9,"254",NICKLER RD,,,,,,"5338"
-78.2154118,41.5225833,2dcaa17a793e8f27,,,,,,,,
-78.2151452,41.5225835,236f49fecbbff7e6,"34",RUSSELL LN,,,,,,"1337"
-78.2147389,41.5225846,63cdc1478d17e80c,"12",RUSSELL LN,,,,,,"2347"
-78.214898,41.5225808,a6a1cd8e028adf52,"20",RUSSELL LN,,,,,,"1396"
-78.2151682,41.522578,9d3f74d5e4653749,,,,,,,,
-78.2152601,41.522575,46009c1a59944fe9,"40",RUSSELL LN,,,,,,"0396"
-78.2150192,41.5225679,67e6f9f0e33e480e,"28",RUSSELL LN,,,,,,"1366"
-78.2141156,41.5225534,587daaa5500e8cab,"255",NICKLER RD,,,,,,"4315"
-78.2153022,41.5225336,0b60b2fc0c73ed57,,,,,,,,
-78.21315,41.5225303,97dab4ad732f4e7f,"242",NICKLER RD,,,,,,"6374"
-78.2143053,41.5224527,7a57acb95fab58d7,"1080",SIZERVILLE RD,,,,,,"3352"
-78.2139712,41.5224293,be9b22cc38782500,"245",NICKLER RD,,,,,,"4351"
-78.2142366,41.5224151,6952912be1552655,,,,,,,,
-78.213534,41.5224141,eee92c2ed4fe7a85,"238",NICKLER RD,,,,,,"5370"
-78.213068,41.5224002,313f4e8cb8ce6971,"246",NICKLER RD,,,,,,"6390"
-78.2147834,41.5223267,3e12c27068bf004b,"17",RUSSELL LN,,,,,,"2227"
-78.2148949,41.5223224,559233a03824672f,"23",RUSSELL LN,,,,,,"1297"
-78.2150393,41.5223079,67107b4e05dff727,"31",RUSSELL LN,,,,,,"1257"
-78.2151981,41.5222986,1b748c2ed320937b,"39",RUSSELL LN,,,,,,"1216"
-78.21532,41.5222943,ffacfa67d65e7e43,"45",RUSSELL LN,,,,,,"0286"
-78.2146558,41.5222717,eb4ea36844af9bc0,,,,,,,,
-78.2130921,41.5222723,94be45d754d0b149,"250",NICKLER RD,,,,,,"6295"
-78.2585055,41.5220622,cf37e429daa66a90,,,,,,,,
